season,FlightDate,analysis_period,Origin,DepTimeBlk,flights,avg_risk_score,risk_score_sum,actual_disruption_rate,actual_delay15_rate,actual_cancellation_rate,recommendation,avg_risk_score_pct,actual_disruption_rate_pct,actual_delay15_rate_pct,actual_cancellation_rate_pct
2025-2026,2025-12-27,Christmas Week,PHX,1800-1859,27,0.6529931237876966,17.630814342267808,0.5185185185185185,0.5185185185185185,0.0,Extra on-call coverage,65.29931237876966,51.85185185185185,51.85185185185185,0.0
2025-2026,2025-12-27,Christmas Week,DFW,1700-1759,36,0.6526985291109464,23.49714704799407,0.4444444444444444,0.4444444444444444,0.0,Extra on-call coverage,65.26985291109465,44.44444444444444,44.44444444444444,0.0
2025-2026,2026-01-04,New Year's Week,FLL,2000-2059,34,0.6526546714212229,22.19025882832158,0.8823529411764706,0.8823529411764706,0.0,Extra on-call coverage,65.26546714212229,88.23529411764706,88.23529411764706,0.0
2025-2026,2025-12-27,Christmas Week,MCO,1600-1659,34,0.6526108420268366,22.188768628912445,0.9117647058823529,0.9117647058823529,0.0,Extra on-call coverage,65.26108420268366,91.17647058823529,91.17647058823529,0.0
2025-2026,2025-12-27,Christmas Week,MCO,1700-1759,35,0.6524959646974908,22.83735876441218,0.8285714285714286,0.7428571428571429,0.08571428571428572,Extra on-call coverage,65.24959646974908,82.85714285714286,74.28571428571429,8.571428571428571
2025-2026,2025-12-28,Christmas Week,PHX,1800-1859,26,0.6522517033089866,16.958544286033653,0.6153846153846154,0.6153846153846154,0.0,Extra on-call coverage,65.22517033089866,61.53846153846154,61.53846153846154,0.0
2025-2026,2025-12-28,Christmas Week,DFW,1800-1859,64,0.6522329668173292,41.74290987630907,0.546875,0.5,0.046875,Extra on-call coverage,65.22329668173292,54.6875,50.0,4.6875
2025-2026,2025-12-27,Christmas Week,BNA,1700-1759,25,0.6518921004662347,16.297302511655868,0.68,0.68,0.0,Extra on-call coverage,65.18921004662347,68.0,68.0,0.0
2025-2026,2025-12-27,Christmas Week,DTW,2000-2059,28,0.6517037270360309,18.247704357008864,0.7142857142857143,0.6428571428571429,0.07142857142857142,Extra on-call coverage,65.17037270360308,71.42857142857143,64.28571428571429,7.142857142857142
2025-2026,2025-12-28,Christmas Week,IAH,2000-2059,30,0.6516704654917258,19.550113964751773,0.36666666666666664,0.3,0.03333333333333333,Extra on-call coverage,65.16704654917258,36.666666666666664,30.0,3.3333333333333335
2025-2026,2025-12-27,Christmas Week,CLT,1800-1859,43,0.6515026006647738,28.014611828585277,0.4883720930232558,0.4883720930232558,0.0,Extra on-call coverage,65.15026006647739,48.837209302325576,48.837209302325576,0.0
2025-2026,2025-12-26,Christmas Week,MIA,2100-2159,33,0.6513460718757842,21.49442037190088,0.3939393939393939,0.3333333333333333,0.06060606060606061,Extra on-call coverage,65.13460718757842,39.39393939393939,33.33333333333333,6.0606060606060606
2025-2026,2025-12-21,Christmas Week,FLL,1800-1859,25,0.6510740348350593,16.276850870876483,0.56,0.52,0.04,Extra on-call coverage,65.10740348350593,56.00000000000001,52.0,4.0
2025-2026,2025-12-27,Christmas Week,DEN,2200-2259,30,0.6510378706351412,19.531136119054235,0.8,0.8,0.0,Extra on-call coverage,65.10378706351412,80.0,80.0,0.0
2025-2026,2025-12-27,Christmas Week,IAH,1800-1859,39,0.6508676235888363,25.383837319964616,0.20512820512820512,0.20512820512820512,0.0,Extra on-call coverage,65.08676235888363,20.51282051282051,20.51282051282051,0.0
2025-2026,2025-12-27,Christmas Week,BOS,1900-1959,26,0.650672149714366,16.917475892573517,0.6538461538461539,0.6153846153846154,0.038461538461538464,Extra on-call coverage,65.0672149714366,65.38461538461539,61.53846153846154,3.8461538461538463
2025-2026,2025-12-27,Christmas Week,DEN,1600-1659,47,0.6500174718792727,30.55082117832582,0.3829787234042553,0.3617021276595745,0.02127659574468085,Extra on-call coverage,65.00174718792728,38.297872340425535,36.17021276595745,2.127659574468085
2025-2026,2025-12-27,Christmas Week,LAX,1900-1959,30,0.6496662277644043,19.48998683293213,0.43333333333333335,0.43333333333333335,0.0,Extra on-call coverage,64.96662277644043,43.333333333333336,43.333333333333336,0.0
2025-2026,2025-12-28,Christmas Week,DEN,2200-2259,26,0.6492506286456223,16.88051634478618,0.5384615384615384,0.5384615384615384,0.0,Extra on-call coverage,64.92506286456224,53.84615384615385,53.84615384615385,0.0
2025-2026,2025-12-28,Christmas Week,PHX,1900-1959,32,0.6492492524402513,20.775976078088043,0.40625,0.34375,0.0625,Extra on-call coverage,64.92492524402513,40.625,34.375,6.25
2025-2026,2025-12-26,Christmas Week,CLT,2000-2059,50,0.6490354715880138,32.45177357940069,0.36,0.26,0.08,Extra on-call coverage,64.90354715880137,36.0,26.0,8.0
2025-2026,2025-12-27,Christmas Week,MIA,2200-2259,26,0.6489151535079098,16.871793991205656,0.11538461538461539,0.11538461538461539,0.0,Extra on-call coverage,64.89151535079098,11.538461538461538,11.538461538461538,0.0
2025-2026,2025-12-28,Christmas Week,DEN,1900-1959,66,0.6482248975873582,42.782843240765644,0.3939393939393939,0.3939393939393939,0.0,Extra on-call coverage,64.82248975873583,39.39393939393939,39.39393939393939,0.0
2025-2026,2025-12-26,Christmas Week,DEN,2000-2059,66,0.6475748238035177,42.73993837103217,0.3333333333333333,0.30303030303030304,0.030303030303030304,Extra on-call coverage,64.75748238035177,33.33333333333333,30.303030303030305,3.0303030303030303
2025-2026,2025-12-27,Christmas Week,PHX,2200-2259,30,0.6470158472469648,19.410475417408943,0.6333333333333333,0.6,0.03333333333333333,Extra on-call coverage,64.70158472469649,63.33333333333333,60.0,3.3333333333333335
2025-2026,2025-12-27,Christmas Week,CLT,2200-2259,51,0.6469032153133909,32.992063980982934,0.35294117647058826,0.35294117647058826,0.0,Extra on-call coverage,64.6903215313391,35.294117647058826,35.294117647058826,0.0
2025-2026,2025-12-27,Christmas Week,ORD,2000-2059,65,0.6468302492203369,42.0439661993219,0.4307692307692308,0.4153846153846154,0.015384615384615385,Extra on-call coverage,64.6830249220337,43.07692307692308,41.53846153846154,1.5384615384615385
2025-2026,2025-12-27,Christmas Week,PHL,1800-1859,28,0.646686999781568,18.107235993883904,0.39285714285714285,0.39285714285714285,0.0,Extra on-call coverage,64.6686999781568,39.285714285714285,39.285714285714285,0.0
2025-2026,2025-12-26,Christmas Week,DFW,2100-2159,55,0.646007403559187,35.53040719575528,0.23636363636363636,0.23636363636363636,0.0,Extra on-call coverage,64.6007403559187,23.636363636363637,23.636363636363637,0.0
2025-2026,2025-12-26,Christmas Week,MCO,1800-1859,32,0.6459165713737599,20.669330283960317,0.84375,0.71875,0.125,Extra on-call coverage,64.59165713737599,84.375,71.875,12.5
2025-2026,2025-12-28,Christmas Week,LAS,1600-1659,28,0.6457584936345556,18.08123782176756,0.4642857142857143,0.4642857142857143,0.0,Extra on-call coverage,64.57584936345556,46.42857142857143,46.42857142857143,0.0
2025-2026,2025-12-28,Christmas Week,MIA,2200-2259,25,0.6455755765191888,16.13938941297972,0.32,0.24,0.04,Extra on-call coverage,64.55755765191888,32.0,24.0,4.0
2025-2026,2025-12-27,Christmas Week,MIA,1600-1659,30,0.6448454795277246,19.34536438583174,0.5333333333333333,0.5333333333333333,0.0,Extra on-call coverage,64.48454795277246,53.333333333333336,53.333333333333336,0.0
2025-2026,2025-12-26,Christmas Week,PHX,2000-2059,35,0.6448377230127021,22.569320305444574,0.4,0.4,0.0,Extra on-call coverage,64.48377230127022,40.0,40.0,0.0
2025-2026,2025-12-26,Christmas Week,PHX,2100-2159,35,0.6447822522907016,22.567378830174558,0.42857142857142855,0.42857142857142855,0.0,Extra on-call coverage,64.47822522907016,42.857142857142854,42.857142857142854,0.0
2025-2026,2025-12-27,Christmas Week,LAX,1800-1859,29,0.6447526315779524,18.69782631576062,0.5172413793103449,0.5172413793103449,0.0,Extra on-call coverage,64.47526315779524,51.724137931034484,51.724137931034484,0.0
2025-2026,2025-12-28,Christmas Week,CLT,1800-1859,45,0.6446480321366247,29.00916144614811,0.6444444444444445,0.6444444444444445,0.0,Extra on-call coverage,64.46480321366246,64.44444444444444,64.44444444444444,0.0
2025-2026,2025-12-27,Christmas Week,DFW,1600-1659,66,0.6445268766588506,42.53877385948414,0.2878787878787879,0.24242424242424243,0.030303030303030304,Extra on-call coverage,64.45268766588505,28.78787878787879,24.242424242424242,3.0303030303030303
2025-2026,2025-12-28,Christmas Week,DFW,1700-1759,41,0.6444044882192684,26.420584016990006,0.6341463414634146,0.6097560975609756,0.024390243902439025,Extra on-call coverage,64.44044882192685,63.41463414634146,60.97560975609756,2.4390243902439024
2025-2026,2025-12-26,Christmas Week,MCO,1900-1959,33,0.6440738309364086,21.254436420901484,0.8787878787878788,0.7575757575757576,0.12121212121212122,Extra on-call coverage,64.40738309364086,87.87878787878788,75.75757575757575,12.121212121212121
2025-2026,2025-12-21,Christmas Week,DFW,2000-2059,53,0.644024289777551,34.133287358210204,0.3018867924528302,0.3018867924528302,0.0,Extra on-call coverage,64.4024289777551,30.18867924528302,30.18867924528302,0.0
2025-2026,2025-12-28,Christmas Week,MCO,1700-1759,39,0.6439541304587817,25.114211087892485,0.717948717948718,0.6153846153846154,0.07692307692307693,Extra on-call coverage,64.39541304587817,71.7948717948718,61.53846153846154,7.6923076923076925
2025-2026,2025-12-26,Christmas Week,DFW,1900-1959,57,0.6435271389385244,36.68104691949589,0.3157894736842105,0.2631578947368421,0.05263157894736842,Extra on-call coverage,64.35271389385244,31.57894736842105,26.31578947368421,5.263157894736842
2025-2026,2025-12-27,Christmas Week,ATL,2100-2159,50,0.6432285825664628,32.161429128323135,0.48,0.4,0.06,Extra on-call coverage,64.32285825664627,48.0,40.0,6.0
2025-2026,2025-12-27,Christmas Week,ORD,1800-1859,53,0.6429940842212019,34.0786864637237,0.4528301886792453,0.41509433962264153,0.03773584905660377,Extra on-call coverage,64.29940842212018,45.28301886792453,41.509433962264154,3.7735849056603774
2025-2026,2025-12-28,Christmas Week,CLT,2200-2259,48,0.6429022943259723,30.859310127646673,0.7083333333333334,0.6458333333333334,0.0625,Extra on-call coverage,64.29022943259723,70.83333333333334,64.58333333333334,6.25
2025-2026,2025-12-28,Christmas Week,IAH,1800-1859,39,0.6428527065248739,25.071255554470085,0.3333333333333333,0.3333333333333333,0.0,Extra on-call coverage,64.2852706524874,33.33333333333333,33.33333333333333,0.0
2025-2026,2025-12-26,Christmas Week,DFW,1800-1859,64,0.6428429903232965,41.141951380690976,0.328125,0.28125,0.03125,Extra on-call coverage,64.28429903232966,32.8125,28.125,3.125
2025-2026,2025-12-28,Christmas Week,DEN,1600-1659,43,0.64276292390258,27.638805727810944,0.5581395348837209,0.5581395348837209,0.0,Extra on-call coverage,64.276292390258,55.81395348837209,55.81395348837209,0.0
2025-2026,2025-12-26,Christmas Week,DFW,2200-2259,41,0.6425905024086429,26.34621059875436,0.21951219512195122,0.21951219512195122,0.0,Extra on-call coverage,64.2590502408643,21.951219512195124,21.951219512195124,0.0
2025-2026,2025-12-21,Christmas Week,CLT,2000-2059,50,0.6425767836440859,32.128839182204295,0.32,0.32,0.0,Extra on-call coverage,64.25767836440859,32.0,32.0,0.0
2025-2026,2025-12-27,Christmas Week,PHX,1600-1659,37,0.6424720336319855,23.771465244383464,0.35135135135135137,0.32432432432432434,0.02702702702702703,Extra on-call coverage,64.24720336319855,35.13513513513514,32.432432432432435,2.7027027027027026
2025-2026,2025-12-28,Christmas Week,BNA,1700-1759,25,0.6421743669557091,16.054359173892728,0.52,0.48,0.04,Extra on-call coverage,64.21743669557091,52.0,48.0,4.0
2025-2026,2025-12-28,Christmas Week,DTW,2000-2059,27,0.6421509912325332,17.338076763278394,0.48148148148148145,0.4444444444444444,0.037037037037037035,Extra on-call coverage,64.21509912325331,48.148148148148145,44.44444444444444,3.7037037037037033
2025-2026,2025-12-27,Christmas Week,DEN,1700-1759,80,0.642118519057083,51.36948152456664,0.3125,0.3,0.0125,Extra on-call coverage,64.2118519057083,31.25,30.0,1.25
2025-2026,2025-12-28,Christmas Week,MCO,1600-1659,31,0.6418262640703565,19.89661418618105,0.5806451612903226,0.5161290322580645,0.03225806451612903,Extra on-call coverage,64.18262640703564,58.06451612903226,51.61290322580645,3.225806451612903
2025-2026,2025-12-26,Christmas Week,DEN,1800-1859,45,0.6417181259717287,28.877315668727793,0.3333333333333333,0.3333333333333333,0.0,Extra on-call coverage,64.17181259717287,33.33333333333333,33.33333333333333,0.0
2025-2026,2025-12-28,Christmas Week,ATL,2000-2059,43,0.6414647203350831,27.582982974408573,0.5348837209302325,0.4883720930232558,0.023255813953488372,Extra on-call coverage,64.1464720335083,53.48837209302325,48.837209302325576,2.3255813953488373
2025-2026,2025-12-27,Christmas Week,DFW,1500-1559,36,0.6412944604330301,23.08660057558908,0.5277777777777778,0.5277777777777778,0.0,Extra on-call coverage,64.129446043303,52.77777777777778,52.77777777777778,0.0
2025-2026,2025-12-21,Christmas Week,DEN,2000-2059,66,0.6411660407857167,42.3169586918573,0.25757575757575757,0.25757575757575757,0.0,Extra on-call coverage,64.11660407857167,25.757575757575758,25.757575757575758,0.0
2025-2026,2025-12-26,Christmas Week,MIA,1900-1959,34,0.6411624996871527,21.799524989363192,0.5588235294117647,0.29411764705882354,0.2647058823529412,Extra on-call coverage,64.11624996871527,55.88235294117647,29.411764705882355,26.47058823529412
2025-2026,2025-12-27,Christmas Week,CLT,1600-1659,37,0.6411146539975,23.7212421979075,0.4864864864864865,0.4864864864864865,0.0,Extra on-call coverage,64.11146539975,48.64864864864865,48.64864864864865,0.0
2025-2026,2025-12-27,Christmas Week,ORD,1900-1959,59,0.6405983613293557,37.79530331843198,0.3050847457627119,0.288135593220339,0.01694915254237288,Extra on-call coverage,64.05983613293557,30.508474576271187,28.8135593220339,1.694915254237288
2025-2026,2025-12-21,Christmas Week,DFW,2100-2159,51,0.6405492352474648,32.668010997620705,0.27450980392156865,0.2549019607843137,0.0196078431372549,Extra on-call coverage,64.05492352474647,27.450980392156865,25.49019607843137,1.9607843137254901
2025-2026,2025-12-27,Christmas Week,SEA,2100-2159,27,0.6404585060151995,17.292379662410386,0.3333333333333333,0.2962962962962963,0.037037037037037035,Extra on-call coverage,64.04585060151994,33.33333333333333,29.629629629629626,3.7037037037037033
2025-2026,2025-12-28,Christmas Week,LAX,1900-1959,30,0.6403630996100378,19.210892988301133,0.3333333333333333,0.3333333333333333,0.0,Extra on-call coverage,64.03630996100378,33.33333333333333,33.33333333333333,0.0
2025-2026,2025-12-27,Christmas Week,ATL,1900-1959,60,0.6399351505652138,38.39610903391283,0.4,0.38333333333333336,0.016666666666666666,Extra on-call coverage,63.993515056521375,40.0,38.333333333333336,1.6666666666666667
2025-2026,2025-12-28,Christmas Week,LAX,1800-1859,32,0.6398940378272829,20.476609210473054,0.375,0.34375,0.03125,Extra on-call coverage,63.989403782728296,37.5,34.375,3.125
2025-2026,2025-12-26,Christmas Week,IAH,2000-2059,30,0.6394421127711006,19.18326338313302,0.16666666666666666,0.16666666666666666,0.0,Extra on-call coverage,63.944211277110064,16.666666666666664,16.666666666666664,0.0
2025-2026,2025-12-26,Christmas Week,DEN,2100-2159,32,0.639335956983531,20.45875062347299,0.34375,0.28125,0.03125,Extra on-call coverage,63.933595698353095,34.375,28.125,3.125
2025-2026,2025-12-27,Christmas Week,DTW,2100-2159,29,0.6391279563144344,18.534710733118597,0.6551724137931034,0.6206896551724138,0.034482758620689655,Extra on-call coverage,63.912795631443444,65.51724137931035,62.06896551724138,3.4482758620689653
2025-2026,2025-12-27,Christmas Week,MCO,1500-1559,34,0.6385528971509111,21.710798503130977,0.7647058823529411,0.7058823529411765,0.058823529411764705,Extra on-call coverage,63.85528971509111,76.47058823529412,70.58823529411765,5.88235294117647
2025-2026,2026-01-03,New Year's Week,FLL,1800-1859,25,0.6384320478733655,15.960801196834137,0.64,0.52,0.12,Extra on-call coverage,63.843204787336546,64.0,52.0,12.0
2025-2026,2025-12-28,Christmas Week,ORD,2000-2059,64,0.6383553743647526,40.85474395934417,0.71875,0.6875,0.03125,Extra on-call coverage,63.83553743647526,71.875,68.75,3.125
2025-2026,2025-12-28,Christmas Week,LAS,1700-1759,29,0.6380166073968344,18.5024816145082,0.5517241379310345,0.4827586206896552,0.06896551724137931,Extra on-call coverage,63.80166073968344,55.172413793103445,48.275862068965516,6.896551724137931
2025-2026,2025-12-23,Christmas Week,FLL,2000-2059,37,0.637770730818934,23.597517040300556,0.5135135135135135,0.4594594594594595,0.05405405405405406,Extra on-call coverage,63.7770730818934,51.35135135135135,45.94594594594595,5.405405405405405
2025-2026,2025-12-21,Christmas Week,MCO,1800-1859,32,0.6377647062226615,20.408470599125167,0.25,0.1875,0.0625,Extra on-call coverage,63.776470622266146,25.0,18.75,6.25
2025-2026,2025-12-28,Christmas Week,PHL,1800-1859,27,0.637658838906396,17.21678865047269,0.48148148148148145,0.48148148148148145,0.0,Extra on-call coverage,63.7658838906396,48.148148148148145,48.148148148148145,0.0
2025-2026,2025-12-28,Christmas Week,ATL,2100-2159,58,0.6376426403429025,36.98327313988835,0.46551724137931033,0.41379310344827586,0.05172413793103448,Extra on-call coverage,63.76426403429025,46.55172413793103,41.37931034482759,5.172413793103448
2025-2026,2026-01-04,New Year's Week,FLL,1800-1859,25,0.6375931873785887,15.93982968446472,0.76,0.76,0.0,Extra on-call coverage,63.75931873785887,76.0,76.0,0.0
2025-2026,2025-12-21,Christmas Week,PHX,2100-2159,33,0.637262516786023,21.02966305393876,0.3939393939393939,0.36363636363636365,0.0,Extra on-call coverage,63.726251678602296,39.39393939393939,36.36363636363637,0.0
2025-2026,2025-12-28,Christmas Week,DFW,1600-1659,64,0.6369608993600214,40.76549755904137,0.375,0.359375,0.015625,Extra on-call coverage,63.696089936002146,37.5,35.9375,1.5625
2025-2026,2025-12-28,Christmas Week,PHX,2200-2259,27,0.6368672529596019,17.19541582990925,0.6296296296296297,0.6296296296296297,0.0,Extra on-call coverage,63.68672529596019,62.96296296296296,62.96296296296296,0.0
2025-2026,2025-12-21,Christmas Week,DEN,1800-1859,46,0.6367233861365013,29.289275762279058,0.41304347826086957,0.41304347826086957,0.0,Extra on-call coverage,63.672338613650126,41.30434782608695,41.30434782608695,0.0
2025-2026,2025-12-26,Christmas Week,PHX,1800-1859,25,0.6365364630545586,15.913411576363965,0.4,0.4,0.0,Extra on-call coverage,63.65364630545586,40.0,40.0,0.0
2025-2026,2025-12-21,Christmas Week,FLL,1600-1659,26,0.6363253615092469,16.54445939924042,0.38461538461538464,0.38461538461538464,0.0,Extra on-call coverage,63.63253615092469,38.46153846153847,38.46153846153847,0.0
2025-2026,2025-12-28,Christmas Week,CLT,1600-1659,39,0.6361546729601006,24.810032245443924,0.48717948717948717,0.46153846153846156,0.02564102564102564,Extra on-call coverage,63.61546729601007,48.717948717948715,46.15384615384615,2.564102564102564
2025-2026,2025-12-21,Christmas Week,MIA,2100-2159,31,0.6358484292107344,19.711301305532764,0.2903225806451613,0.25806451612903225,0.03225806451612903,Extra on-call coverage,63.58484292107344,29.03225806451613,25.806451612903224,3.225806451612903
2025-2026,2025-12-26,Christmas Week,DEN,2200-2259,26,0.6358257557466191,16.5314696494121,0.5384615384615384,0.5384615384615384,0.0,Extra on-call coverage,63.58257557466192,53.84615384615385,53.84615384615385,0.0
2025-2026,2025-12-28,Christmas Week,PHX,1600-1659,41,0.6357062110481907,26.063954652975816,0.5121951219512195,0.4878048780487805,0.024390243902439025,Extra on-call coverage,63.57062110481907,51.21951219512195,48.78048780487805,2.4390243902439024
2025-2026,2025-12-27,Christmas Week,PHX,1700-1759,43,0.6357023893418777,27.335202741700744,0.32558139534883723,0.32558139534883723,0.0,Extra on-call coverage,63.57023893418777,32.55813953488372,32.55813953488372,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,FLL,2000-2059,27,0.6356862762727117,17.163529459363215,0.2962962962962963,0.2962962962962963,0.0,Extra on-call coverage,63.56862762727117,29.629629629629626,29.629629629629626,0.0
2025-2026,2025-12-28,Christmas Week,DEN,1700-1759,80,0.6356621493857988,50.8529719508639,0.4375,0.4375,0.0,Extra on-call coverage,63.566214938579876,43.75,43.75,0.0
2025-2026,2025-12-27,Christmas Week,DEN,1400-1459,36,0.6354868945588934,22.87752820412016,0.3611111111111111,0.3611111111111111,0.0,Extra on-call coverage,63.54868945588934,36.11111111111111,36.11111111111111,0.0
2025-2026,2025-12-26,Christmas Week,MIA,2200-2259,25,0.6351859786058954,15.879649465147386,0.48,0.48,0.0,Extra on-call coverage,63.518597860589544,48.0,48.0,0.0
2025-2026,2025-12-26,Christmas Week,DFW,1700-1759,41,0.6345002895517804,26.014511871622997,0.34146341463414637,0.3170731707317073,0.024390243902439025,Extra on-call coverage,63.45002895517804,34.146341463414636,31.70731707317073,2.4390243902439024
2025-2026,2025-12-21,Christmas Week,PHX,2000-2059,36,0.6344920086910232,22.841712312876833,0.3333333333333333,0.3333333333333333,0.0,Extra on-call coverage,63.44920086910232,33.33333333333333,33.33333333333333,0.0
2025-2026,2025-12-21,Christmas Week,DEN,2100-2159,34,0.6344394817002723,21.57094237780926,0.29411764705882354,0.29411764705882354,0.0,Extra on-call coverage,63.443948170027234,29.411764705882355,29.411764705882355,0.0
2025-2026,2025-12-28,Christmas Week,ORD,1800-1859,59,0.6344274260096316,37.43121813456827,0.6949152542372882,0.6101694915254238,0.0847457627118644,Extra on-call coverage,63.442742600963165,69.49152542372882,61.016949152542374,8.47457627118644
2025-2026,2025-12-27,Christmas Week,ORD,2100-2159,45,0.6340754237918534,28.533394070633403,0.5777777777777777,0.4888888888888889,0.044444444444444446,Extra on-call coverage,63.407542379185344,57.77777777777777,48.888888888888886,4.444444444444445
2025-2026,2025-12-21,Christmas Week,DFW,1900-1959,56,0.6340011925948338,35.50406678531069,0.35714285714285715,0.35714285714285715,0.0,Extra on-call coverage,63.400119259483375,35.714285714285715,35.714285714285715,0.0
2025-2026,2025-12-28,Christmas Week,DTW,2100-2159,29,0.6338431167261218,18.381450385057533,0.6551724137931034,0.5862068965517241,0.06896551724137931,Extra on-call coverage,63.384311672612185,65.51724137931035,58.620689655172406,6.896551724137931
2025-2026,2025-12-27,Christmas Week,DEN,1500-1559,42,0.6336541139119298,26.613472784301052,0.40476190476190477,0.3333333333333333,0.07142857142857142,Extra on-call coverage,63.365411391192985,40.476190476190474,33.33333333333333,7.142857142857142
2025-2026,2025-12-28,Christmas Week,ATL,1900-1959,61,0.6336398407393802,38.65203028510219,0.639344262295082,0.5081967213114754,0.11475409836065574,Extra on-call coverage,63.36398407393802,63.934426229508205,50.81967213114754,11.475409836065573
2025-2026,2025-12-26,Christmas Week,LAS,1800-1859,25,0.6335850839264993,15.839627098162481,0.4,0.4,0.0,Extra on-call coverage,63.358508392649924,40.0,40.0,0.0
2025-2026,2025-12-21,Christmas Week,MCO,1900-1959,34,0.6332335089996529,21.5299393059882,0.2647058823529412,0.2647058823529412,0.0,Extra on-call coverage,63.32335089996529,26.47058823529412,26.47058823529412,0.0
2025-2026,2025-12-28,Christmas Week,SEA,2100-2159,27,0.6329885850466503,17.09069179625956,0.5185185185185185,0.5185185185185185,0.0,Extra on-call coverage,63.298858504665034,51.85185185185185,51.85185185185185,0.0
2025-2026,2025-12-28,Christmas Week,ORD,1900-1959,65,0.632971402016243,41.1431411310558,0.6461538461538462,0.6153846153846154,0.03076923076923077,Extra on-call coverage,63.2971402016243,64.61538461538461,61.53846153846154,3.076923076923077
2025-2026,2025-12-26,Christmas Week,CLT,2200-2259,48,0.6327966431624341,30.374238871796837,0.5,0.4166666666666667,0.08333333333333333,Extra on-call coverage,63.27966431624341,50.0,41.66666666666667,8.333333333333332
2025-2026,2026-01-19,Jan 15-30 Baseline,CLT,1900-1959,46,0.6326740542096497,29.10300649364389,0.32608695652173914,0.32608695652173914,0.0,Extra on-call coverage,63.26740542096497,32.608695652173914,32.608695652173914,0.0
2025-2026,2025-12-27,Christmas Week,DFW,1400-1459,55,0.6325550369589318,34.790527032741245,0.2727272727272727,0.2545454545454545,0.0,Extra on-call coverage,63.255503695893175,27.27272727272727,25.454545454545453,0.0
2025-2026,2026-01-04,New Year's Week,FLL,1600-1659,26,0.6321502785484413,16.435907242259475,0.8461538461538461,0.8461538461538461,0.0,Extra on-call coverage,63.21502785484413,84.61538461538461,84.61538461538461,0.0
2025-2026,2025-12-27,Christmas Week,MCO,1400-1459,33,0.6320293992415175,20.856970174970076,0.8484848484848485,0.7272727272727273,0.12121212121212122,Extra on-call coverage,63.20293992415175,84.84848484848484,72.72727272727273,12.121212121212121
2025-2026,2025-12-28,Christmas Week,DFW,1500-1559,38,0.63192452377451,24.013131903431383,0.4473684210526316,0.39473684210526316,0.05263157894736842,Extra on-call coverage,63.192452377451005,44.73684210526316,39.473684210526315,5.263157894736842
2025-2026,2025-12-28,Christmas Week,DEN,1400-1459,40,0.6318908746841582,25.275634987366328,0.475,0.475,0.0,Extra on-call coverage,63.18908746841581,47.5,47.5,0.0
2025-2026,2025-12-27,Christmas Week,ATL,1800-1859,34,0.6317960837879171,21.48106684878918,0.5588235294117647,0.5,0.058823529411764705,Extra on-call coverage,63.179608378791706,55.88235294117647,50.0,5.88235294117647
2025-2026,2025-12-28,Christmas Week,PHX,1700-1759,41,0.6316153832027958,25.896230711314626,0.2682926829268293,0.2682926829268293,0.0,Extra on-call coverage,63.161538320279575,26.82926829268293,26.82926829268293,0.0
2025-2026,2025-12-26,Christmas Week,IAH,1800-1859,41,0.631609338042852,25.89598285975693,0.21951219512195122,0.12195121951219512,0.0975609756097561,Extra on-call coverage,63.1609338042852,21.951219512195124,12.195121951219512,9.75609756097561
2025-2026,2026-01-19,Jan 15-30 Baseline,DCA,1900-1959,27,0.6312862341859307,17.044728323020127,0.4444444444444444,0.4444444444444444,0.0,Extra on-call coverage,63.128623418593065,44.44444444444444,44.44444444444444,0.0
2025-2026,2025-12-21,Christmas Week,PHX,1800-1859,25,0.6311444405773664,15.77861101443416,0.36,0.32,0.04,Extra on-call coverage,63.11444405773664,36.0,32.0,4.0
2025-2026,2026-01-04,New Year's Week,MCO,2000-2059,33,0.6310219858727509,20.82372553380078,0.6666666666666666,0.6666666666666666,0.0,Extra on-call coverage,63.10219858727509,66.66666666666666,66.66666666666666,0.0
2025-2026,2025-12-26,Christmas Week,PHX,1900-1959,30,0.6309779978895494,18.929339936686482,0.26666666666666666,0.26666666666666666,0.0,Extra on-call coverage,63.097799788954944,26.666666666666668,26.666666666666668,0.0
2025-2026,2025-12-26,Christmas Week,DEN,1900-1959,67,0.6309599790057997,42.27431859338858,0.373134328358209,0.3582089552238806,0.0,Extra on-call coverage,63.09599790057997,37.3134328358209,35.82089552238806,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,DFW,1900-1959,96,0.6308271023485642,60.55940182546216,0.2708333333333333,0.2708333333333333,0.0,Extra on-call coverage,63.08271023485642,27.083333333333332,27.083333333333332,0.0
2025-2026,2025-12-28,Christmas Week,BOS,1800-1859,26,0.6304201655860339,16.39092430523688,0.5,0.5,0.0,Extra on-call coverage,63.042016558603386,50.0,50.0,0.0
2025-2026,2025-12-27,Christmas Week,SLC,2100-2159,29,0.6304083592211207,18.281842417412502,0.41379310344827586,0.41379310344827586,0.0,Extra on-call coverage,63.04083592211207,41.37931034482759,41.37931034482759,0.0
2025-2026,2025-12-28,Christmas Week,ORD,2200-2259,29,0.6303179027948732,18.279219181051324,0.8275862068965517,0.3793103448275862,0.4482758620689655,Extra on-call coverage,63.03179027948732,82.75862068965517,37.93103448275862,44.827586206896555
2025-2026,2025-12-26,Christmas Week,SEA,1900-1959,25,0.6302400424802431,15.756001062006078,0.48,0.48,0.0,Extra on-call coverage,63.02400424802431,48.0,48.0,0.0
